stream,event_ns,arrival_ns,accuracy,v0,v1,v2,v3,v4,v5
magnetic_field_uncalibrated,287049916469765,287049919298096,3,15.717001,-17.751001,-150.097000,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049916469765,287049919396416,3,0.226631,-0.042761,0.067195,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049916469765,287049919417236,3,0.948104,4.113238,8.798691,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049924478359,287049927263486,3,15.864000,-17.195002,-150.964005,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049924478359,287049927334658,3,0.218690,-0.039706,0.066584,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049924478359,287049927353916,3,0.962469,4.096479,8.805874,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049932487070,287049935728447,3,15.269001,-17.349001,-151.715012,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049932487070,287049935795713,3,0.213803,-0.042150,0.064752,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049932487070,287049935812119,3,0.964863,4.106056,8.793902,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049940495468,287049943722315,3,15.207001,-18.269001,-151.819000,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049940495468,287049943787315,3,0.212581,-0.038485,0.062308,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049940495468,287049943865635,3,0.976834,4.125209,8.786720,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049948500468,287049951653330,3,14.913001,-19.295000,-150.841003,7.596000,23.228001,-125.220009
gyroscope_uncalibrated,287049948500468,287049951709307,3,0.208916,-0.032987,0.059865,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049948500468,287049951785205,3,0.995988,4.132392,8.731653,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049956505585,287049959541611,3,15.186001,-18.718000,-150.521011,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287049956505585,287049959607783,3,0.204640,-0.031154,0.058643,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049956505585,287049959624775,3,1.005565,4.149151,8.676587,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049964508437,287049970179893,3,16.341002,-18.617001,-152.041000,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049964508437,287049970243486,3,0.193033,-0.034208,0.052534,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049964508437,287049970317197,3,0.988805,4.175488,8.655039,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049972513164,287049975366924,3,17.288000,-18.341002,-151.832001,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287049972513164,287049975443838,3,0.183870,-0.038485,0.047037,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049972513164,287049975461885,3,0.984017,4.165911,8.621520,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049980517929,287049983536455,3,18.124001,-18.071001,-150.867004,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287049980517929,287049983636690,3,0.172264,-0.041539,0.047647,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049980517929,287049983655986,3,0.952892,4.134786,8.585608,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049988522539,287049991442080,3,17.640001,-18.305000,-151.511002,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049988522539,287049991509033,3,0.164934,-0.047647,0.050702,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049988522539,287049991525518,3,0.950498,4.127604,8.599973,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287049996528984,287049999860557,3,17.317001,-18.055000,-150.430008,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287049996528984,287049999932393,3,0.153938,-0.058032,0.051924,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287049996528984,287050000462432,3,0.976834,4.137180,8.568848,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050004536171,287050009859658,3,16.888000,-17.547001,-150.213013,7.596000,23.228001,-125.219009
gyroscope_uncalibrated,287050004536171,287050009935518,3,0.143553,-0.065363,0.050702,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050004536171,287050010084385,3,1.022324,4.137180,8.549694,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050012541640,287050016978916,3,15.932001,-18.089001,-149.233002,7.597001,23.229002,-125.219009
gyroscope_uncalibrated,287050012541640,287050017078838,3,0.134390,-0.070250,0.048258,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050012541640,287050017550752,3,1.072602,4.144363,8.556877,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050020548437,287050023372940,3,15.547001,-18.673000,-149.012009,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050020548437,287050023500869,3,0.117286,-0.067806,0.042761,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050020548437,287050023523760,3,1.084573,4.153940,8.554482,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050028556406,287050032257627,3,15.659000,-18.753000,-148.905014,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050028556406,287050032332900,3,0.102014,-0.059865,0.037263,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050028556406,287050032505947,3,1.070208,4.163517,8.568848,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050036564414,287050039462588,3,16.606001,-18.477001,-148.696014,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050036564414,287050039552940,3,0.088575,-0.040928,0.034819,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050036564414,287050039586260,3,1.039083,4.165911,8.561666,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050044570312,287050048036182,3,16.885000,-17.808001,-148.269012,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050044570312,287050048904893,3,0.076969,-0.020769,0.032376,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050044570312,287050049029541,3,1.019930,4.182671,8.561666,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050052576992,287050055015713,3,16.620001,-18.377001,-147.617004,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050052576992,287050055072354,3,0.058032,-0.003665,0.032987,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050052576992,287050055108330,3,1.027112,4.194642,8.583213,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050060585703,287050063453291,3,16.175001,-18.057001,-147.939011,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050060585703,287050063819111,3,0.039095,0.019548,0.029322,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050060585703,287050064387744,3,1.010353,4.228160,8.580819,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050068595039,287050070999502,3,15.589001,-18.117001,-148.367004,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050068595039,287050071123525,3,0.024435,0.039706,0.030543,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050068595039,287050071149893,3,0.948104,4.240131,8.614338,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050076601445,287050079022940,3,15.683001,-18.472000,-148.150009,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050076601445,287050079169619,3,0.014661,0.042761,0.033598,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050076601445,287050079212900,3,0.909797,4.230555,8.657434,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050084606328,287050086940713,3,15.935000,-18.259001,-147.289001,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050084606328,287050087040244,3,0.003665,0.042150,0.040317,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050084606328,287050087062588,3,0.921768,4.225766,8.712500,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050092609921,287050094563525,3,16.073000,-17.883001,-147.723007,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050092609921,287050094696377,3,-0.003665,0.036041,0.048869,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050092609921,287050094750361,3,0.933739,4.209007,8.738836,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050100614960,287050102955244,3,15.599001,-17.764000,-150.312012,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050100614960,287050103028135,3,-0.004887,0.021380,0.053756,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050100614960,287050103064580,3,0.962469,4.206613,8.805874,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050108623281,287050111024190,3,15.258000,-17.531000,-151.498001,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050108623281,287050111131260,3,-0.002443,0.006109,0.057421,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050108623281,287050111148994,3,1.015141,4.225766,8.848969,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050116627226,287050119076455,3,16.074001,-17.452002,-151.504013,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050116627226,287050119154072,3,0.003665,-0.015882,0.056810,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050116627226,287050119169893,3,1.074997,4.235343,8.863335,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050124635937,287050127163135,3,16.928001,-18.728001,-149.885010,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050124635937,287050127298877,3,0.010385,-0.031154,0.050702,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050124635937,287050127382822,3,1.125275,4.220978,8.894460,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050132643945,287050135232393,3,17.447001,-18.030001,-148.596008,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050132643945,287050135325986,3,0.012828,-0.042150,0.043982,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050132643945,287050135352705,3,1.146823,4.230555,8.896853,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050140650937,287050143024658,3,16.556002,-17.478001,-148.700012,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050140650937,287050143135166,3,0.024435,-0.047647,0.032987,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050140650937,287050143304580,3,1.132457,4.240131,8.916007,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050148657578,287050151803135,3,16.089001,-17.524000,-148.805008,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050148657578,287050151883291,3,0.034819,-0.044593,0.026267,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050148657578,287050152086650,3,1.113304,4.247314,8.925584,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050156664570,287050159415127,3,16.310001,-17.685001,-148.805008,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050156664570,287050159488213,3,0.044593,-0.029932,0.021380,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050156664570,287050159509190,3,1.094150,4.244920,8.887277,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050164671015,287050168802119,3,15.535001,-18.771002,-149.767014,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050164671015,287050168886533,3,0.047037,-0.010385,0.018326,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050164671015,287050168970440,3,1.058237,4.240131,8.834604,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050172682148,287050174862041,3,15.312000,-18.612001,-150.090012,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050172682148,287050174997783,3,0.047037,0.012828,0.017104,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050172682148,287050175181533,3,1.017536,4.264073,8.810662,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050180692304,287050183691963,3,15.463000,-18.223001,-148.798004,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050180692304,287050183793174,3,0.041539,0.025656,0.021380,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050180692304,287050183958447,3,0.986411,4.266468,8.791509,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050188702109,287050191528252,3,16.291000,-17.961000,-148.912003,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050188702109,287050191604463,3,0.036041,0.028711,0.026267,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050188702109,287050191622041,3,0.950498,4.264073,8.786720,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050196711484,287050199533525,3,16.531000,-17.760000,-149.562012,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050196711484,287050199807510,3,0.032376,0.025656,0.029932,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050196711484,287050200551690,3,0.943315,4.256891,8.765172,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050204720937,287050207232783,3,16.289001,-17.963001,-149.128006,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050204720937,287050207295986,3,0.027489,0.017715,0.037874,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050204720937,287050207376338,3,0.960075,4.261679,8.793902,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050212728750,287050215551650,3,15.792001,-18.381001,-149.879013,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050212728750,287050215627705,3,0.026878,0.007941,0.043982,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050212728750,287050216046143,3,0.984017,4.259285,8.813056,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050220736523,287050223068760,3,15.314001,-18.524000,-150.631012,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050220736523,287050223139619,3,0.031154,0.003665,0.045204,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050220736523,287050223157940,3,1.017536,4.237737,8.832211,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050228746562,287050232124385,3,16.258001,-18.423000,-149.234009,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050228746562,287050232985479,3,0.035430,-0.003665,0.047037,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050228746562,287050233623916,3,1.039083,4.230555,8.848969,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050236758281,287050239328330,3,16.218000,-17.329000,-148.806000,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050236758281,287050239390791,3,0.038485,-0.007941,0.044593,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050236758281,287050239411416,3,1.096544,4.242526,8.822633,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050244769140,287050247647080,3,15.730000,-17.566000,-149.990005,7.597001,23.229002,-125.220009
gyroscope_uncalibrated,287050244769140,287050248058955,3,0.040317,-0.007330,0.041539,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050244769140,287050248143799,3,1.137246,4.237737,8.810662,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050252777773,287050254673213,3,14.886001,-18.015001,-150.306000,7.596000,23.229002,-125.219009
gyroscope_uncalibrated,287050252777773,287050254753096,3,0.041539,-0.010996,0.035430,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050252777773,287050255069268,3,1.137246,4.242526,8.793902,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050260786601,287050264815596,3,14.935000,-17.452002,-148.689011,7.596000,23.228001,-125.219009
gyroscope_uncalibrated,287050260786601,287050265002666,3,0.039095,-0.011606,0.028100,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050260786601,287050265242940,3,1.168370,4.249708,8.755595,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050268792929,287050271417354,3,15.005001,-18.003000,-150.091003,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050268792929,287050271522041,3,0.037263,-0.001222,0.019548,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050268792929,287050271563994,3,1.182736,4.264073,8.719683,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050276800156,287050279308447,3,13.959001,-17.842001,-151.920013,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050276800156,287050279524463,3,0.031154,0.006109,0.012217,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050276800156,287050279552119,3,1.151611,4.290410,8.705317,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050284809492,287050287208447,3,14.482000,-17.226002,-149.335007,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050284809492,287050287285752,3,0.026878,0.003665,0.007941,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050284809492,287050287309775,3,1.122881,4.304775,8.731653,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050292816601,287050294999932,3,15.215001,-16.783001,-148.262009,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050292816601,287050295074190,3,0.024435,0.002443,0.001833,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050292816601,287050295172236,3,1.082179,4.290410,8.724471,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050300823867,287050303232588,3,15.088000,-16.890001,-148.801010,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050300823867,287050303309463,3,0.023824,0.002443,0.001222,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050300823867,287050303334229,3,1.031901,4.271256,8.717288,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050308831132,287050311280830,3,14.689001,-17.745001,-148.039001,7.597001,23.229002,-125.220009
gyroscope_uncalibrated,287050308831132,287050311357002,3,0.021991,0.006720,0.006720,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050308831132,287050311491690,3,0.981623,4.261679,8.698134,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050316835859,287050319665205,3,14.862000,-18.469002,-149.548004,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050316835859,287050319738174,3,0.017104,0.009774,0.015272,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050316835859,287050319762197,3,0.960075,4.252102,8.734048,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050324843242,287050327375322,3,15.787001,-18.387001,-150.634003,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050324843242,287050327453369,3,0.014050,0.012217,0.026878,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050324843242,287050327531729,3,0.967257,4.252102,8.714894,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050332851406,287050334813682,3,16.074001,-17.624001,-149.992004,7.597001,23.229002,-125.220009
gyroscope_uncalibrated,287050332851406,287050334918018,3,0.011606,0.011606,0.035430,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050332851406,287050335045205,3,0.991199,4.261679,8.736442,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050340857851,287050343382588,3,16.134001,-16.792002,-149.240005,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050340857851,287050343444463,3,0.014661,0.010996,0.038485,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050340857851,287050343517783,3,1.043872,4.271256,8.750807,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050348865312,287050351689346,3,14.906001,-16.261002,-147.614014,7.596000,23.228001,-125.219009
gyroscope_uncalibrated,287050348865312,287050351758135,3,0.012217,0.003665,0.039095,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050348865312,287050351858682,3,1.118092,4.285621,8.760384,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050356873203,287050359605205,3,15.041000,-16.060001,-146.860001,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050356873203,287050359687744,3,0.012828,0.000611,0.034819,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050356873203,287050359722666,3,1.161188,4.297592,8.769960,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050364883554,287050368167354,3,15.931001,-16.441000,-148.484009,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050364883554,287050368249229,3,0.014050,0.003665,0.025045,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050364883554,287050368272471,3,1.197101,4.295198,8.748413,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050372895195,287050375437549,3,14.146001,-17.075001,-149.117004,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050372895195,287050375504619,3,0.011606,0.008552,0.016493,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050372895195,287050376111143,3,1.211466,4.311957,8.717288,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050380906367,287050384229893,3,12.967001,-17.630001,-146.840012,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050380906367,287050384660635,3,0.006109,0.010996,0.005498,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050380906367,287050384764658,3,1.168370,4.309563,8.734048,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050388913593,287050391131299,3,15.075001,-17.333000,-146.531006,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050388913593,287050391198057,3,0.002443,0.011606,-0.001833,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050388913593,287050391306025,3,1.118092,4.299986,8.724471,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050396923710,287050399385010,3,16.862001,-16.267000,-149.571014,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050396923710,287050399470322,3,-0.003665,0.015882,-0.004887,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050396923710,287050399510049,3,1.046266,4.297592,8.712500,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050404934726,287050407630166,3,15.405001,-17.318001,-149.125000,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050404934726,287050407767549,3,-0.009774,0.018326,-0.003054,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050404934726,287050407801221,3,1.036689,4.283227,8.719683,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050412948203,287050415528252,3,15.186001,-17.241001,-148.044006,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050412948203,287050415612510,3,-0.016493,0.018937,0.003665,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050412948203,287050417434815,3,1.041478,4.271256,8.719683,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050420961718,287050423355166,3,15.735001,-15.912001,-148.485001,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050420961718,287050423432666,3,-0.020769,0.020769,0.006109,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050420961718,287050423733291,3,1.055843,4.240131,8.743625,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050428973398,287050432796260,3,15.806001,-16.633001,-148.051010,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050428973398,287050433062940,3,-0.020159,0.020159,0.003665,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050428973398,287050434025869,3,1.089362,4.254497,8.753201,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050436984414,287050439200166,3,16.827002,-16.988001,-147.732010,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050436984414,287050439279658,3,-0.019548,0.021380,0.003665,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050436984414,287050439434190,3,1.113304,4.264073,8.769960,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050444994375,287050449536690,3,16.698000,-17.098001,-148.595001,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050444994375,287050449650752,3,-0.017104,0.018326,-0.001833,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050444994375,287050450084229,3,1.115698,4.264073,8.772355,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050453004296,287050455276611,3,15.589001,-16.210001,-149.886002,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050453004296,287050455369346,3,-0.015882,0.015272,-0.006109,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050453004296,287050455396729,3,1.094150,4.266468,8.755595,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050461010820,287050464447119,3,15.220000,-16.692001,-148.370010,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050461010820,287050464749307,3,-0.016493,0.011606,-0.009774,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050461010820,287050465303018,3,1.060631,4.266468,8.753201,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050469018359,287050471339580,3,15.480000,-18.035002,-148.151001,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050469018359,287050471428799,3,-0.020769,0.003665,-0.014050,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050469018359,287050471613877,3,1.022324,4.256891,8.738836,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050477028710,287050480153252,3,14.999001,-16.445002,-149.234009,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050477028710,287050480234268,3,-0.025656,0.006109,-0.009774,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050477028710,287050480260986,3,1.003170,4.256891,8.722076,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050485040507,287050487435908,3,14.882001,-16.542002,-148.369003,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050485040507,287050487515440,3,-0.031765,0.011606,-0.009163,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050485040507,287050487678525,3,1.000776,4.211401,8.757990,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050493052734,287050494926807,3,15.379001,-17.859001,-147.719009,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050493052734,287050495012705,3,-0.033598,0.012828,-0.004887,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050493052734,287050495037900,3,1.005565,4.197036,8.820239,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050501066015,287050503354619,3,15.236001,-18.154001,-148.796005,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050501066015,287050503526299,3,-0.031154,0.018937,-0.001222,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050501066015,287050503566924,3,1.012747,4.211401,8.834604,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050509082226,287050511265479,3,15.296000,-17.322001,-148.152008,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050509082226,287050511342393,3,-0.026267,0.031154,0.003054,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050509082226,287050511363760,3,1.012747,4.211401,8.846576,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050517095546,287050519488525,3,15.813001,-16.540001,-147.943008,7.597001,23.228001,-125.219009
gyroscope_uncalibrated,287050517095546,287050519555986,3,-0.023824,0.024435,0.004276,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050517095546,287050519578291,3,1.036689,4.225766,8.877700,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050525111875,287050527453877,3,16.641001,-16.192001,-148.814011,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050525111875,287050527582900,3,-0.018326,0.018937,0.004276,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050525111875,287050527607861,3,1.046266,4.237737,8.865729,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050533122929,287050536037822,3,17.002001,-16.061001,-148.169006,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050533122929,287050536222627,3,-0.014661,0.016493,0.002443,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050533122929,287050536316416,3,1.039083,4.242526,8.844181,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050541134531,287050543164775,3,16.399000,-16.395000,-148.380005,7.597001,23.228001,-125.220009
gyroscope_uncalibrated,287050541134531,287050543511494,3,-0.012828,0.009163,0.001833,0.004887,0.003665,0.000000
accelerometer_uncalibrated,287050541134531,287050543858955,3,1.029507,4.264073,8.832211,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287050549146445,287050551533525,3,17.074001,-16.695002,-148.383011,7.597001,23.228001,-125.220009
