stream,event_ns,arrival_ns,accuracy,v0,v1,v2,v3,v4,v5
accelerometer_uncalibrated,287276086188515,287276089304736,3,0.009577,0.222661,9.888053,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276094190429,287276097156025,3,6.772000,-6.372000,-161.852005,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276094190429,287276097402158,3,0.009163,0.007330,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276094190429,287276097523721,3,0.002394,0.227449,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276102190976,287276105331338,3,6.499000,-6.949000,-162.280014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276102190976,287276105689190,3,0.006720,0.002443,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276102190976,287276105848291,3,-0.007183,0.248997,9.849746,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276110191875,287276112926299,3,6.869000,-8.458000,-161.197006,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276110191875,287276113131338,3,0.003665,0.000611,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276110191875,287276113822822,3,0.007183,0.229843,9.876082,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287276118190234,287276121657354,3,0.005498,0.003054,-0.000611,0.005498,0.003665,0.000000
magnetic_field_uncalibrated,287276118190234,287276121959541,3,6.904000,-7.994000,-160.659012,6.953001,23.429001,-125.220009
accelerometer_uncalibrated,287276118190234,287276122213916,3,0.011971,0.217872,9.890448,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276126190664,287276128939736,3,6.724000,-7.191000,-160.877014,6.953001,23.430000,-125.220009
gyroscope_uncalibrated,287276126190664,287276129146025,3,0.005498,0.005498,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276126190664,287276129234111,3,-0.011971,0.232238,9.861717,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276134191484,287276140277861,3,7.324000,-6.861001,-161.098007,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276134191484,287276140530244,3,0.007941,0.004276,0.001833,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276134191484,287276140612315,3,-0.021548,0.239420,9.852140,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276142191718,287276145143369,3,7.690001,-6.554000,-161.426010,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276142191718,287276145347041,3,0.007941,0.004276,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276142191718,287276145452861,3,-0.040701,0.244209,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276150192734,287276153053174,3,7.651000,-7.279000,-160.127014,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276150192734,287276153270361,3,0.004276,0.000611,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276150192734,287276153379736,3,-0.007183,0.217872,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276158193671,287276161606807,3,7.245000,-8.227000,-159.473007,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276158193671,287276161892197,3,0.004887,0.001833,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276158193671,287276161994424,3,-0.011971,0.222661,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276166192109,287276169128174,3,6.666000,-8.107000,-160.441010,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276166192109,287276169355010,3,0.004887,0.006720,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276166192109,287276169466768,3,-0.016759,0.232238,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276174190195,287276176980361,3,6.628000,-7.097000,-159.041000,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276174190195,287276177154658,3,0.006720,0.006109,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276174190195,287276177241416,3,-0.031125,0.232238,9.888053,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276182188476,287276185127393,3,6.555000,-6.464000,-158.936005,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276182188476,287276185327080,3,0.004276,0.006720,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276182188476,287276185412940,3,-0.043096,0.222661,9.895236,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276190188164,287276194709307,3,7.442000,-6.849000,-160.991013,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276190188164,287276195210479,3,0.004887,-0.000611,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276190188164,287276195359111,3,-0.035913,0.248997,9.847352,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276198187617,287276201372432,3,8.270000,-6.586000,-160.998001,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276198187617,287276201729971,3,0.003665,0.000000,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276198187617,287276201889932,3,-0.004788,0.229843,9.854534,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287276206185156,287276210062900,3,0.004276,0.003054,-0.001222,0.005498,0.003665,0.000000
magnetic_field_uncalibrated,287276206185156,287276210320127,3,7.471000,-6.563000,-159.589005,6.954000,23.429001,-125.220009
accelerometer_uncalibrated,287276206185156,287276210527783,3,-0.014365,0.213084,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276214182656,287276220056572,3,7.931000,-6.695000,-158.728012,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276214182656,287276220473057,3,0.006720,0.006109,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276214182656,287276220662588,3,-0.021548,0.239420,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276222180625,287276225431572,3,7.603000,-6.364000,-159.159012,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276222180625,287276225882861,3,0.005498,0.007941,0.001833,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276222180625,287276227123408,3,-0.035913,0.241814,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276230179062,287276232944346,3,6.339000,-6.212000,-159.043015,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276230179062,287276233159775,3,0.004276,0.003665,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276230179062,287276233251377,3,-0.007183,0.237026,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276238179140,287276242141768,3,6.477000,-5.836000,-159.370010,6.952000,23.429001,-125.220009
gyroscope_uncalibrated,287276238179140,287276242487393,3,0.003665,0.000611,0.002443,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276238179140,287276242668565,3,0.009577,0.215478,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276246177539,287276251089033,3,7.121000,-6.252000,-162.719009,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287276246177539,287276251378291,3,0.003665,0.001222,-0.002443,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276246177539,287276251484697,3,0.002394,0.227449,9.832987,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276254173125,287276257720596,3,7.411000,-7.222000,-161.745010,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276254173125,287276257959190,3,0.007941,0.006720,0.003054,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276254173125,287276258060440,3,0.004788,0.239420,9.849746,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276262173554,287276265328682,3,7.322001,-7.035000,-159.802002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276262173554,287276265977627,3,0.008552,0.006720,0.003054,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276262173554,287276266217627,3,-0.002394,0.222661,9.888053,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276270176367,287276273479268,3,8.004001,-7.156000,-160.454010,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276270176367,287276273934385,3,0.005498,0.005498,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276270176367,287276274097275,3,-0.002394,0.225055,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276278182773,287276281874854,3,7.501000,-7.838000,-159.692001,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287276278182773,287276282155049,3,0.004276,0.000611,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276278182773,287276282262275,3,-0.004788,0.244209,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276286189101,287276289141807,3,7.636000,-7.552001,-159.694000,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276286189101,287276289355752,3,0.004276,0.000000,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276286189101,287276289466338,3,0.004788,0.229843,9.847352,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276294193906,287276297722783,3,7.996000,-7.335001,-159.913010,6.954000,23.430000,-125.219009
gyroscope_uncalibrated,287276294193906,287276298012666,3,0.004887,0.003665,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276294193906,287276298140283,3,0.023942,0.208296,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276302195781,287276306460166,3,7.422000,-7.297000,-159.478012,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276302195781,287276306791221,3,0.006720,0.006720,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276302195781,287276307806768,3,-0.004788,0.227449,9.866506,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276310195585,287276313889619,3,7.649000,-7.281000,-160.343002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276310195585,287276314145283,3,0.006720,0.006720,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276310195585,287276314474150,3,-0.031125,0.234632,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276318195078,287276321285322,3,5.906000,-7.272000,-161.087006,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276318195078,287276321503096,3,0.004887,0.002443,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276318195078,287276321613096,3,-0.011971,0.239420,9.873688,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276326197187,287276330271143,3,6.050000,-6.976000,-159.902008,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276326197187,287276330631807,3,0.003665,0.000611,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276326197187,287276330795674,3,0.002394,0.208296,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276334198398,287276336707588,3,8.734000,-6.715000,-159.705002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276334198398,287276336917510,3,0.004276,0.002443,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276334198398,287276337020244,3,0.004788,0.222661,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276342200195,287276344926963,3,7.793000,-6.899000,-160.022003,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287276342200195,287276345177510,3,0.006109,0.004887,0.002443,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276342200195,287276345292119,3,-0.021548,0.248997,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276350201054,287276354468291,3,6.390000,-7.038000,-160.444000,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276350201054,287276355068330,3,0.007941,0.006720,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276350201054,287276355237666,3,-0.019154,0.234632,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276358201796,287276361310830,3,6.739000,-7.005000,-160.554001,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276358201796,287276361558252,3,0.004887,0.003665,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276358201796,287276361665049,3,-0.026336,0.217872,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276366203437,287276369046729,3,7.548000,-7.105000,-159.911011,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276366203437,287276369262354,3,0.003054,-0.000611,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276366203437,287276369410518,3,-0.028730,0.239420,9.866506,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276374203945,287276377575947,3,6.926000,-7.715000,-160.228012,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276374203945,287276377893916,3,0.004887,0.001222,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276374203945,287276378039385,3,-0.009577,0.232238,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276382208320,287276385499619,3,6.505000,-7.029000,-160.660004,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276382208320,287276385859463,3,0.006109,0.004276,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276382208320,287276386011690,3,-0.009577,0.225055,9.892841,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276390211015,287276393590479,3,7.496000,-6.023000,-161.103012,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276390211015,287276393788018,3,0.006720,0.006720,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276390211015,287276393876377,3,-0.031125,0.217872,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276398212734,287276403042979,3,7.696001,-6.462000,-161.426010,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276398212734,287276403589541,3,0.004276,0.006109,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276398212734,287276403695908,3,-0.035913,0.239420,9.852140,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276406213242,287276409477158,3,7.038000,-7.794000,-160.013000,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276406213242,287276409754385,3,0.003665,0.000611,-0.001833,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276406213242,287276409903565,3,-0.016759,0.253785,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276414215273,287276418101690,3,5.971000,-8.085000,-160.652008,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276414215273,287276418414150,3,0.003665,0.000000,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276414215273,287276418570908,3,-0.011971,0.220267,9.885659,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276422214062,287276425891572,3,5.898000,-7.280000,-162.167007,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276422214062,287276426187275,3,0.004276,0.003665,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276422214062,287276426325479,3,0.009577,0.220267,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276430213476,287276434382510,3,7.189000,-7.148000,-161.096008,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276430213476,287276434812471,3,0.007941,0.007330,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276430213476,287276435084346,3,-0.023942,0.237026,9.866506,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276438211289,287276441786299,3,7.528000,-7.382000,-160.126007,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276438211289,287276442215049,3,0.006109,0.004276,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276438211289,287276442375479,3,-0.007183,0.232238,9.856929,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276446209531,287276451336104,3,6.730000,-7.271000,-159.257004,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276446209531,287276451595283,3,0.004276,0.001833,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276446209531,287276451730635,3,-0.011971,0.232238,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276454209257,287276458249893,3,7.340000,-6.845000,-159.047012,6.954000,23.430000,-125.219009
gyroscope_uncalibrated,287276454209257,287276458597471,3,0.003665,0.000611,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276454209257,287276458734033,3,-0.004788,0.213084,9.840169,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276462207109,287276465383096,3,6.731000,-7.185000,-160.013000,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276462207109,287276465679971,3,0.004887,0.002443,0.002443,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276462207109,287276465805205,3,0.033519,0.239420,9.825804,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276470206718,287276473610244,3,6.407001,-6.936000,-159.041000,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276470206718,287276473939268,3,0.006720,0.004276,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276470206718,287276474079463,3,0.014365,0.227449,9.880871,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276478206289,287276481516690,3,6.706000,-5.903000,-159.155014,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276478206289,287276481910830,3,0.008552,0.006720,-0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276478206289,287276482089111,3,0.000000,0.213084,9.880871,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276486205273,287276489626650,3,6.207000,-6.410000,-159.473007,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276486205273,287276490092979,3,0.005498,0.002443,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276486205273,287276490249854,3,-0.014365,0.239420,9.876082,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276494204375,287276497618877,3,7.092000,-7.140000,-158.505005,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276494204375,287276497995127,3,0.004276,0.000611,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276494204375,287276498161338,3,0.000000,0.241814,9.844957,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276502205976,287276505713135,3,6.991000,-6.878000,-158.829010,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276502205976,287276506092393,3,0.005498,0.002443,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276502205976,287276507167393,3,0.026336,0.234632,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276510209062,287276513662510,3,6.234000,-7.861001,-158.388000,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276510209062,287276513887197,3,0.006720,0.003054,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276510209062,287276513985674,3,0.009577,0.213084,9.883265,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276518209843,287276521765088,3,6.766000,-6.893000,-157.856003,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276518209843,287276522086260,3,0.006720,0.006109,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276518209843,287276522224658,3,-0.007183,0.237026,9.873688,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276526210039,287276529220361,3,6.022000,-5.869000,-157.855011,6.953001,23.430000,-125.220009
gyroscope_uncalibrated,287276526210039,287276529429697,3,0.006720,0.007941,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276526210039,287276529540713,3,-0.021548,0.239420,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276534210585,287276538478643,3,6.171000,-7.046000,-158.499008,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276534210585,287276539203447,3,0.004887,0.002443,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276534210585,287276539392627,3,-0.009577,0.220267,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276542210156,287276547190557,3,8.032001,-6.871000,-159.268005,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276542210156,287276547604229,3,0.004887,0.002443,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276542210156,287276547776768,3,-0.023942,0.234632,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276550209921,287276555045752,3,8.279000,-6.577000,-159.810013,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276550209921,287276555529932,3,0.003665,0.002443,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276550209921,287276555657393,3,-0.009577,0.241814,9.873688,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276558209218,287276561036143,3,7.631001,-7.556000,-160.342010,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287276558209218,287276561386377,3,0.005498,0.007330,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276558209218,287276561532627,3,-0.011971,0.248997,9.861717,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276566205937,287276569248721,3,6.078000,-8.341001,-159.572006,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276566205937,287276569468721,3,0.006720,0.006720,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276566205937,287276569568135,3,-0.038307,0.225055,9.890448,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276574204492,287276577874893,3,6.532001,-6.830000,-158.718002,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276574204492,287276578304971,3,0.006720,0.004887,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276574204492,287276578532432,3,-0.043096,0.246603,9.844957,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276582204648,287276588093682,3,6.790000,-6.354000,-159.477005,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276582204648,287276588492354,3,0.003665,0.001222,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276582204648,287276588588916,3,-0.023942,0.241814,9.852140,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276590206835,287276593189736,3,6.654000,-6.642000,-159.583008,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276590206835,287276593418682,3,0.004887,0.001222,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276590206835,287276593505166,3,-0.011971,0.232238,9.878476,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276598209257,287276601804502,3,7.743001,-5.815000,-160.890015,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276598209257,287276602115986,3,0.006720,0.005498,-0.001833,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276598209257,287276602223799,3,-0.014365,0.210690,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276606209726,287276610094932,3,6.578001,-7.575000,-161.522003,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276606209726,287276610361182,3,0.006720,0.006720,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276606209726,287276610514424,3,-0.043096,0.248997,9.868899,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276614209453,287276617688135,3,6.428000,-8.221001,-160.331009,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276614209453,287276617911885,3,0.006109,0.003665,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276614209453,287276618007861,3,-0.033519,0.248997,9.854534,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276622209257,287276625269854,3,6.711000,-7.376000,-160.984009,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276622209257,287276625537705,3,0.003054,0.002443,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276622209257,287276625675596,3,-0.021548,0.237026,9.854534,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276630209375,287276632978213,3,7.259000,-7.955000,-160.014008,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287276630209375,287276633175283,3,0.004276,0.001833,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276630209375,287276633260713,3,-0.004788,0.222661,9.866506,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276638210664,287276642046065,3,8.464001,-7.289001,-159.809006,6.954000,23.430000,-125.220009
gyroscope_uncalibrated,287276638210664,287276642383486,3,0.004887,0.005498,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276638210664,287276642604580,3,0.021548,0.232238,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276646209179,287276649666260,3,7.866000,-7.361001,-161.748001,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276646209179,287276649895947,3,0.007330,0.005498,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276646209179,287276649993291,3,-0.009577,0.234632,9.864111,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276654210195,287276657371104,3,7.179000,-7.244000,-161.636002,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276654210195,287276657585400,3,0.007330,0.005498,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276654210195,287276657668447,3,-0.004788,0.217872,9.871294,0.000000,0.000000,0.000000
gyroscope_uncalibrated,287276662213007,287276666719697,3,0.004887,0.003054,0.001833,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276662213007,287276667289971,3,-0.004788,0.227449,9.825804,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276662213007,287276667540166,3,6.658000,-6.466000,-160.664001,6.953001,23.429001,-125.220009
magnetic_field_uncalibrated,287276670213632,287276673552197,3,6.971000,-7.070000,-159.907013,6.954000,23.429001,-125.219009
gyroscope_uncalibrated,287276670213632,287276673942236,3,0.004887,0.001833,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276670213632,287276675009815,3,0.009577,0.229843,9.840169,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276678211992,287276681090713,3,6.245000,-7.593000,-159.361008,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276678211992,287276681315752,3,0.005498,0.001833,-0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276678211992,287276681422119,3,0.023942,0.232238,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276686216992,287276690088291,3,6.576000,-7.749001,-160.226013,6.953001,23.429001,-125.220009
gyroscope_uncalibrated,287276686216992,287276690434111,3,0.006720,0.004276,0.000000,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276686216992,287276690679697,3,0.004788,0.203507,9.883265,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276694217226,287276698820830,3,7.542000,-7.111001,-160.667007,6.954000,23.429001,-125.220009
gyroscope_uncalibrated,287276694217226,287276699501768,3,0.006109,0.006109,0.003665,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276694217226,287276699630674,3,-0.007183,0.232238,9.871294,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276702215234,287276705209658,3,6.519001,-6.843000,-160.445007,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276702215234,287276705521572,3,0.005498,0.003054,0.001222,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276702215234,287276705642002,3,-0.009577,0.244209,9.842564,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276710213359,287276714406846,3,6.353000,-7.504000,-161.305008,6.953001,23.429001,-125.219009
gyroscope_uncalibrated,287276710213359,287276714732158,3,0.004887,0.002443,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276710213359,287276715175791,3,0.004788,0.227449,9.859323,0.000000,0.000000,0.000000
magnetic_field_uncalibrated,287276718208984,287276721408252,3,5.985000,-7.985001,-159.681015,6.953001,23.430000,-125.219009
gyroscope_uncalibrated,287276718208984,287276721654150,3,0.005498,0.002443,0.000611,0.005498,0.003665,0.000000
accelerometer_uncalibrated,287276718208984,287276721765400,3,0.000000,0.217872,9.859323,0.000000,0.000000,0.000000
